日期,收盘,开盘,高,低,交易量,涨跌幅
2012年7月5日,1608.90,1618.50,1619.20,1598.00,0.03K,-0.76%
2012年7月3日,1621.30,1603.80,1624.00,1603.80,0.04K,1.51%
2012年7月2日,1597.20,1597.10,1598.30,1589.70,0.04K,-0.39%
2012年6月29日,1603.50,1562.60,1600.40,1561.90,0.06K,3.47%
2012年6月28日,1549.70,1573.70,1573.70,1548.40,0.13K,-1.76%
2012年6月27日,1577.50,1567.00,1571.60,1563.00,0.05K,0.22%
2012年6月26日,1574.00,1583.50,1583.50,1567.70,0.10K,-0.85%
2012年6月25日,1587.50,1574.90,1587.30,1571.00,0.03K,1.37%
2012年6月22日,1566.00,1565.50,1569.30,1560.00,0.02K,0.10%
2012年6月21日,1564.50,1603.20,1603.30,1565.50,0.03K,-3.11%
2012年6月20日,1614.80,1618.30,1618.30,1598.60,0.14K,-0.46%
2012年6月19日,1622.20,1629.80,1630.70,1622.00,0.03K,-0.22%
2012年6月18日,1625.70,1622.60,1627.60,1615.00,0.25K,-0.08%
2012年6月15日,1627.00,1624.30,1630.00,1621.50,1.02K,0.53%
2012年6月14日,1618.40,1621.20,1626.40,1610.10,0.49K,0.02%
2012年6月13日,1618.10,1608.20,1622.40,1608.20,0.66K,0.33%
2012年6月12日,1612.70,1594.10,1612.80,1588.50,0.52K,1.08%
2012年6月11日,1595.50,1608.00,1608.00,1583.00,0.13K,0.34%
2012年6月8日,1590.10,1589.90,1593.90,1566.50,0.16K,0.22%
2012年6月7日,1586.60,1622.60,1627.20,1581.90,1.20K,-2.83%
2012年6月6日,1632.80,1619.70,1639.70,1616.50,0.42K,1.09%
2012年6月5日,1615.20,1619.30,1622.70,1612.90,0.60K,0.19%
2012年6月4日,1612.20,1623.00,1627.90,1609.00,2.13K,-0.51%
2012年6月1日,1620.50,1560.00,1630.00,1545.50,2.82K,3.71%
2012年5月31日,1562.60,1562.70,1572.60,1551.80,5.90K,-0.05%
2012年5月30日,1563.40,1553.90,1569.00,1530.40,79.89K,0.96%
2012年5月29日,1548.60,1574.70,1582.50,1574.70,0.01K,-1.29%
2012年5月25日,1568.80,1558.20,1568.00,1557.30,0.01K,0.74%
2012年5月24日,1557.30,1559.00,1569.40,1551.50,0.02K,0.59%
2012年5月23日,1548.10,1538.20,1538.20,1534.40,0.01K,-1.79%
2012年5月22日,1576.30,1575.70,1591.10,1568.40,0.03K,-0.76%
2012年5月21日,1588.40,1591.90,1594.10,1591.90,0.03K,-0.20%
2012年5月18日,1591.60,1573.70,1590.80,1568.20,0.03K,1.09%
2012年5月17日,1574.50,1546.90,1579.00,1546.90,0.05K,2.49%
2012年5月16日,1536.20,1541.40,1541.40,1528.50,0.03K,-1.32%
2012年5月15日,1556.80,1555.40,1558.30,1542.40,0.03K,-0.24%
2012年5月14日,1560.60,1563.00,1563.10,1555.50,0.01K,-1.45%
2012年5月11日,1583.60,1586.10,1589.60,1586.10,0.01K,-0.72%
2012年5月10日,1595.10,1594.20,1594.40,1592.40,0.01K,0.09%
2012年5月9日,1593.70,1595.30,1595.30,1586.30,0.03K,-0.64%
2012年5月8日,1604.00,1636.70,1636.70,1596.00,0.15K,-2.11%
2012年5月7日,1638.60,1637.90,1640.00,1632.60,0.02K,-0.37%
2012年5月4日,1644.70,1635.70,1645.60,1629.40,0.07K,0.64%
2012年5月3日,1634.20,1651.20,1652.20,1631.30,0.08K,-1.16%
2012年5月2日,1653.40,1659.20,1659.20,1648.30,0.05K,-0.50%
2012年5月1日,1661.70,1665.00,1670.50,1661.70,0.03K,-0.10%
2012年4月30日,1663.40,1663.00,1665.70,1653.00,0.04K,-0.04%
2012年4月27日,1664.00,1654.50,1666.90,1654.00,0.24K,0.27%
2012年4月26日,1659.60,1658.30,1658.70,1658.30,0.09K,1.11%
2012年4月25日,1641.40,1641.30,1643.80,1626.90,0.08K,-0.10%
2012年4月24日,1643.00,1634.40,1648.60,1634.40,0.12K,0.68%
2012年4月23日,1631.90,1642.40,1642.40,1625.10,0.23K,-0.62%
2012年4月20日,1642.10,1641.70,1645.60,1640.90,0.05K,0.09%
2012年4月19日,1640.60,1642.10,1653.10,1632.00,0.08K,0.11%
2012年4月18日,1638.80,1653.20,1653.30,1638.10,0.27K,-0.70%
2012年4月17日,1650.30,1652.00,1653.00,1637.00,0.07K,0.10%
2012年4月16日,1648.70,1650.80,1656.80,1641.20,0.72K,-0.63%
2012年4月13日,1659.10,1673.30,1674.80,1650.00,0.22K,-1.21%
2012年4月12日,1679.50,1660.00,1680.10,1650.00,1.31K,1.24%
2012年4月11日,1659.00,1654.80,1659.70,1654.70,0.43K,-0.03%
2012年4月10日,1659.50,1649.00,1661.70,1636.20,0.35K,1.04%
2012年4月9日,1642.50,1645.30,1646.40,1636.50,0.16K,0.86%
2012年4月5日,1628.50,1620.80,1633.20,1620.40,0.29K,1.00%
2012年4月4日,1612.30,1646.50,1647.00,1613.00,1.12K,-3.46%
2012年4月3日,1670.00,1677.60,1679.50,1638.70,1.17K,-0.45%
2012年4月2日,1677.50,1670.40,1682.80,1662.00,2.53K,0.49%
2012年3月30日,1669.30,1660.60,1670.00,1659.00,9.83K,1.03%
2012年3月29日,1652.20,1661.80,1664.50,1644.30,47.34K,-0.34%
2012年3月28日,1657.90,1670.10,1670.10,1665.00,0.02K,-1.60%
2012年3月27日,1684.80,1687.80,1690.80,1684.40,0.10K,-0.04%
2012年3月26日,1685.50,1665.00,1692.90,1657.80,0.08K,1.40%
2012年3月23日,1662.30,1652.50,1665.10,1646.30,0.08K,1.22%
2012年3月22日,1642.30,1648.00,1649.40,1633.80,0.32K,-0.47%
2012年3月21日,1650.00,1657.80,1660.00,1646.10,0.55K,0.20%
2012年3月20日,1646.70,1648.10,1652.30,1642.00,0.25K,-1.21%
2012年3月19日,1666.90,1661.20,1668.00,1652.10,0.46K,0.69%
2012年3月16日,1655.50,1660.00,1663.40,1641.30,0.32K,-0.22%
2012年3月15日,1659.10,1646.30,1660.20,1640.00,0.41K,1.01%
2012年3月14日,1642.50,1676.90,1681.00,1637.40,0.20K,-3.02%
2012年3月13日,1693.70,1698.40,1701.70,1685.10,0.05K,-0.32%
2012年3月12日,1699.20,1708.10,1708.10,1694.90,0.10K,-0.68%
2012年3月9日,1710.90,1698.80,1706.00,1680.70,0.07K,0.75%
2012年3月8日,1698.10,1686.40,1702.40,1686.40,0.30K,0.88%
2012年3月7日,1683.30,1676.00,1684.00,1673.10,0.04K,0.71%
2012年3月6日,1671.40,1708.70,1708.70,1666.00,0.18K,-1.86%
2012年3月5日,1703.00,1705.50,1709.50,1695.40,0.42K,-0.34%
2012年3月2日,1708.80,1723.00,1723.00,1705.20,0.14K,-0.71%
2012年3月1日,1721.10,1698.60,1724.60,1698.60,0.21K,0.66%
2012年2月29日,1709.90,1789.90,1790.40,1669.00,0.36K,-4.31%
2012年2月28日,1787.00,1767.90,1789.40,1767.90,0.31K,0.76%
2012年2月27日,1773.60,1773.60,1775.60,1768.10,0.15K,-0.08%
2012年2月24日,1775.10,1778.50,1780.70,1771.30,0.13K,-0.55%
2012年2月23日,1784.90,1774.00,1786.00,1773.00,0.30K,0.84%
2012年2月22日,1770.00,1758.70,1781.90,1750.00,0.16K,0.73%
2012年2月21日,1757.10,1736.10,1760.00,1733.60,0.12K,1.89%
2012年2月17日,1724.50,1733.60,1735.10,1718.80,0.08K,-0.13%
2012年2月16日,1726.80,1718.40,1728.40,1707.00,0.04K,0.03%
2012年2月15日,1726.30,1723.60,1737.00,1723.60,0.11K,0.61%
2012年2月14日,1715.90,1720.00,1724.90,1715.00,0.09K,-0.41%
